name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
ngc601,1,33,6.58,-12,12,31.5
ngc602,1,29,26.36,-73,33,37.8
ngc603,1,34,43.9,30,13,55.1
ngc604,1,34,33.19,30,47,5.6
ngc605,1,35,2.35,41,14,53.3
ngc606,1,34,50.16,21,25,6.4
ngc607,1,34,16.37,-7,24,46.1
ngc608,1,35,28.24,33,39,24.2
ngc609,1,36,23.74,64,32,11.7
ngc610,1,34,18.0,-20,8,39.2
ngc611,1,34,18.01,-20,7,39.2
ngc612,1,33,57.74,-36,29,35.7
ngc613,1,34,18.17,-29,25,6.1
ngc614,1,35,52.26,33,40,54.8
ngc615,1,35,5.68,-7,20,25.1
ngc616,1,36,4.2,33,46,12.8
ngc617,1,34,2.54,-9,46,26.9
ngc618,1,35,52.26,33,40,54.8
ngc619,1,34,51.79,-36,29,21.8
ngc620,1,36,59.68,42,19,24.0
ngc621,1,36,49.06,35,30,43.9
ngc622,1,36,0.16,0,39,48.7
ngc623,1,35,6.39,-36,29,24.8
ngc624,1,35,51.09,-10,0,10.7
ngc625,1,35,4.63,-41,26,10.3
ngc626,1,35,12.08,-39,8,45.8
ngc627,1,35,52.26,33,40,54.8
ngc628,1,36,41.75,15,47,1.2
ngc629,1,38,58.54,72,52,1.5
ngc630,1,35,36.48,-39,21,28.2
ngc631,1,36,47.06,5,50,7.3
ngc632,1,37,17.53,5,52,39.5
ngc633,1,36,23.4,-37,19,17.6
ngc634,1,38,18.66,35,21,53.4
ngc635,1,38,17.86,-22,55,44.1
ngc636,1,39,6.53,-7,30,45.4
ngc637,1,43,3.11,64,2,11.6
ngc638,1,39,37.85,7,14,14.4
ngc639,1,38,59.05,-29,55,31.2
ngc640,1,39,24.88,-9,24,4.2
ngc641,1,38,39.23,-42,31,39.1
ngc642,1,39,6.33,-29,54,53.6
ngc643,1,35,1.43,-75,33,24.7
ngc0643a,1,30,38.49,-76,3,16.2
ngc0643b,1,39,12.73,-75,0,40.0
ngc0643c,1,41,49.13,-75,16,5.2
ngc644,1,38,52.96,-42,35,7.0
ngc645,1,40,8.7,5,43,36.1
ngc646,1,37,25.5,-64,53,47.0
ngc0646 ned01,1,37,21.12,-64,53,41.5
ngc0646 ned02,1,37,29.89,-64,53,46.6
ngc647,1,39,56.19,-9,14,32.6
ngc648,1,38,39.79,-17,49,52.3
ngc649,1,40,7.45,-9,16,19.6
ngc650,1,42,19.69,51,34,31.7
ngc651,1,42,19.69,51,34,31.7
ngc652,1,40,43.28,7,58,58.5
ngc653,1,42,25.74,35,38,18.0
ngc654,1,43,59.43,61,52,57.8
ngc655,1,41,55.13,-13,4,54.3
ngc656,1,42,27.24,26,8,35.0
ngc657,1,43,20.8,55,50,11.0
ngc658,1,42,9.66,12,36,6.8
ngc659,1,44,22.99,60,40,9.0
ngc660,1,43,2.4,13,38,42.2
ngc661,1,44,14.62,28,42,21.3
ngc662,1,44,35.45,37,41,44.8
ngc663,1,46,16.05,61,13,5.5
ngc664,1,43,45.81,4,13,22.4
ngc665,1,44,56.1,10,25,22.9
ngc666,1,46,6.2,34,22,28.3
ngc667,1,44,56.68,-22,55,8.2
ngc668,1,46,22.67,36,27,37.1
ngc669,1,47,16.15,35,33,47.9
ngc670,1,47,24.85,27,53,8.7
ngc671,1,46,59.17,13,7,30.4
ngc672,1,47,54.52,27,25,58.0
ngc673,1,48,22.44,11,31,16.7
ngc674,1,51,17.57,22,21,28.7
ngc675,1,49,8.61,13,3,35.6
ngc676,1,48,57.31,5,54,27.1
ngc677,1,49,14.06,13,3,19.3
ngc678,1,49,24.86,21,59,50.3
ngc679,1,49,43.78,35,47,8.3
ngc680,1,49,47.29,21,58,15.1
ngc681,1,49,10.83,-10,25,35.1
ngc682,1,49,4.6,-14,58,29.4
ngc683,1,49,46.69,11,42,4.7
ngc684,1,50,14.02,27,38,44.4
ngc685,1,47,42.81,-52,45,42.5
ngc686,1,48,56.14,-23,47,53.3
ngc687,1,50,33.24,36,22,14.9
ngc688,1,50,44.18,35,17,4.3
ngc689,1,49,51.77,-27,27,59.8
ngc690,1,47,48.08,-16,43,19.2
ngc691,1,50,41.72,21,45,35.7
ngc692,1,48,41.99,-48,38,54.6
ngc693,1,50,30.85,6,8,42.8
ngc694,1,50,58.49,21,59,51.0
ngc695,1,51,14.24,22,34,56.5
ngc696,1,49,31.26,-34,54,18.6
ngc697,1,51,17.57,22,21,28.7
ngc698,1,49,43.7,-34,49,51.9
ngc699,1,50,43.68,-12,2,8.4
ngc700,1,52,16.84,36,2,12.2
ngc701,1,51,3.84,-9,42,9.4
ngc702,1,51,18.8,-4,3,7.0
ngc0702 ned01,1,51,18.39,-4,2,57.0
ngc0702 ned02,1,51,19.19,-4,3,21.4
ngc703,1,52,39.6,36,10,17.1
ngc704,1,52,38.6,36,7,27.0
ngc0704a,1,52,39.98,36,7,15.4
ngc0704b,1,52,37.7,36,7,36.5
ngc705,1,52,41.52,36,8,38.4
ngc706,1,51,50.53,6,17,48.8
ngc707,1,51,27.1,-8,30,19.3
ngc708,1,52,46.48,36,9,6.6
ngc709,1,52,50.62,36,13,24.4
ngc710,1,52,53.94,36,3,10.4
ngc711,1,52,27.76,17,30,45.6
ngc712,1,53,8.44,36,49,11.5
ngc713,1,55,21.53,-9,5,1.5
ngc714,1,53,29.65,36,13,16.7
ngc715,1,53,12.52,-12,52,22.2
ngc716,1,52,59.68,12,42,30.5
ngc717,1,53,55.11,36,13,45.9
ngc718,1,53,13.3,4,11,45.0
ngc719,1,53,38.84,19,50,25.5
ngc720,1,53,0.5,-13,44,19.2
ngc721,1,54,45.46,39,23,0.7
ngc722,1,54,46.95,20,41,53.6
ngc723,1,53,45.68,-23,45,27.9
ngc724,1,53,45.68,-23,45,27.9
ngc725,1,52,35.49,-16,31,4.1
ngc726,1,55,31.87,-10,47,59.3
ngc727,1,53,49.38,-35,51,22.2
ngc728,1,55,1.44,4,13,21.3
ngc729,1,53,49.38,-35,51,22.2
ngc730,1,55,18.0,5,38,11.0
ngc731,1,54,56.21,-9,0,38.9
ngc732,1,56,27.71,36,48,8.0
ngc733,1,56,33.89,33,3,19.1
ngc734,1,53,28.74,-16,59,44.5
ngc735,1,56,37.98,34,10,36.4
ngc736,1,56,40.87,33,2,36.6
ngc737,1,56,40.8,33,2,56.1
ngc738,1,56,45.69,33,3,30.0
ngc739,1,56,54.69,33,16,0.1
ngc740,1,56,54.87,33,0,54.6
ngc741,1,56,21.03,5,37,44.2
ngc742,1,56,24.17,5,37,36.1
ngc743,1,58,31.29,60,9,58.7
ngc744,1,58,29.92,55,28,28.6
ngc745,1,54,8.66,-56,41,26.7
ngc0745 ned01,1,54,7.72,-56,41,37.2
ngc0745 ned02,1,54,7.61,-56,41,14.5
ngc0745 ned03,1,54,11.33,-56,41,7.7
ngc746,1,57,51.01,44,55,6.9
ngc747,1,57,30.45,-9,27,44.5
ngc748,1,56,21.8,-4,28,3.5
ngc749,1,55,41.12,-29,55,20.4
ngc750,1,57,32.73,33,12,33.4
ngc751,1,57,32.99,33,12,11.1
ngc752,1,57,34.82,37,50,0.2
ngc753,1,57,42.2,35,54,58.0
ngc754,1,54,20.84,-56,45,39.8
ngc755,1,56,22.68,-9,3,41.1
ngc756,1,54,29.05,-16,42,25.8
ngc757,1,54,56.21,-9,0,38.9
ngc758,1,55,42.14,-3,3,59.3
ngc759,1,57,50.33,36,20,35.2
ngc760,1,57,47.4,33,21,19.4
ngc761,1,57,49.59,33,22,37.7
ngc762,1,56,57.79,-5,24,10.3
ngc763,1,56,22.68,-9,3,41.1
ngc764,1,57,3.27,-16,3,45.0
ngc765,1,58,48.0,24,53,32.9
ngc766,1,58,41.95,8,20,47.9
ngc767,1,58,50.8,-9,35,13.7
ngc768,1,58,40.93,0,31,45.2
ngc769,1,59,35.9,30,54,35.7
ngc770,1,59,13.64,18,57,16.8
ngc771,2,3,26.59,72,25,15.2
ngc772,1,59,19.58,19,0,27.1
ngc773,1,58,52.0,-11,30,52.7
ngc774,1,59,34.73,14,0,29.5
ngc775,1,58,32.67,-26,17,37.4
ngc776,1,59,54.49,23,38,39.8
ngc777,2,0,14.9,31,25,46.5
ngc778,2,0,19.44,31,18,46.9
ngc779,1,59,42.28,-5,57,47.5
ngc780,2,0,35.18,28,13,30.5
ngc781,2,0,8.96,12,39,22.0
ngc782,1,57,40.38,-57,47,24.6
ngc783,2,1,6.61,31,52,56.9
ngc784,2,1,16.93,28,50,14.1
ngc785,2,1,40.0,31,49,35.4
ngc786,2,1,24.72,15,38,47.5
ngc787,2,0,48.62,-9,0,9.3
ngc788,2,1,6.45,-6,48,55.9
ngc789,2,2,26.01,32,4,20.1
ngc790,2,1,21.6,-5,22,15.5
ngc791,2,1,44.22,8,29,59.8
ngc792,2,2,15.33,15,42,43.9
ngc793,2,2,54.54,31,58,50.6
ngc794,2,2,29.33,18,22,22.8
ngc795,1,59,49.36,-55,49,27.0
ngc796,1,56,43.75,-74,13,12.0
ngc797,2,3,26.3,38,6,52.0
ngc0797 ned01,2,3,24.55,38,6,44.0
ngc0797 ned02,2,3,27.94,38,7,1.0
ngc798,2,3,19.6,32,4,39.1
ngc799,2,2,12.34,-0,6,2.3
ngc800,2,2,11.85,-0,7,49.6
ngc801,2,3,44.83,38,15,31.4
ngc802,1,59,6.0,-67,52,12.5
ngc803,2,3,44.7,16,1,51.5
ngc804,2,4,2.11,30,49,58.3
ngc805,2,4,29.57,28,48,44.4
ngc806,2,3,31.15,-9,56,0.1
ngc807,2,4,55.66,28,59,14.8
ngc808,2,3,56.6,-23,18,41.8
ngc809,2,4,18.97,-8,44,7.1
ngc810,2,5,28.9,13,15,5.0
ngc0810 ned01,2,5,28.51,13,15,4.4
ngc0810 ned02,2,5,29.29,13,15,3.5
ngc811,2,4,34.84,-10,6,30.5
ngc812,2,6,51.5,44,34,22.5
ngc813,2,1,36.07,-68,26,21.1
ngc814,2,10,37.63,-15,46,24.9
ngc815,2,10,39.4,-15,48,46.0
ngc0815 ned01,2,10,39.2,-15,48,44.7
ngc0815 ned02,2,10,39.51,-15,48,48.2
ngc816,2,8,8.85,29,15,21.0
ngc817,2,7,33.71,17,12,9.5
ngc818,2,8,44.52,38,46,37.9
ngc819,2,8,34.37,29,14,2.5
ngc820,2,8,24.98,14,20,58.4
ngc821,2,8,21.14,10,59,41.7
ngc822,2,6,39.14,-41,9,24.3
ngc823,2,7,20.05,-25,26,30.8
ngc824,2,6,53.26,-36,27,11.4
ngc825,2,8,32.36,6,19,25.4
ngc826,2,9,25.05,30,44,22.9
ngc827,2,8,56.26,7,58,17.3
ngc828,2,10,9.57,39,11,25.3
ngc829,2,8,42.38,-7,47,25.9
ngc830,2,8,58.68,-7,46,0.5
ngc831,2,9,34.6,6,5,46.8
ngc832,2,11,0.83,35,32,28.5
ngc833,2,9,20.84,-10,7,59.1
ngc834,2,11,1.29,37,39,58.6
ngc835,2,9,24.6,-10,8,9.3
ngc836,2,10,24.88,-22,3,17.5
ngc837,2,10,16.25,-22,25,53.4
ngc838,2,9,38.53,-10,8,48.1
ngc839,2,9,42.93,-10,11,2.7
ngc840,2,10,16.21,7,50,43.1
ngc841,2,11,17.36,37,29,49.8
ngc842,2,9,50.79,-7,45,44.9
ngc843,2,11,8.11,32,5,50.7
ngc844,2,10,14.25,6,2,59.3
ngc845,2,12,19.79,37,28,38.4
ngc846,2,12,12.32,44,34,6.2
ngc847,2,12,12.32,44,34,6.2
ngc848,2,10,17.64,-10,19,17.2
ngc849,2,10,11.19,-22,19,22.8
ngc850,2,11,13.61,-1,29,8.1
ngc851,2,11,12.09,3,46,46.9
ngc852,2,8,55.46,-56,44,13.4
ngc853,2,11,41.19,-9,18,21.6
ngc854,2,11,30.75,-35,50,6.4
ngc855,2,14,3.49,27,52,38.4
ngc856,2,13,38.36,-0,43,2.2
ngc857,2,12,36.97,-31,56,40.6
ngc858,2,12,30.17,-22,28,17.5
ngc859,2,13,38.36,-0,43,2.2
ngc860,2,15,0.15,30,46,43.7
ngc861,2,15,51.14,35,54,48.9
ngc862,2,13,3.0,-42,2,0.7
ngc863,2,14,33.56,-0,46,0.1
ngc864,2,15,27.64,6,0,9.4
ngc865,2,16,15.11,28,35,59.0
ngc866,2,14,33.56,-0,46,0.1
ngc867,2,17,4.78,1,14,39.1
ngc868,2,15,58.48,-0,42,49.1
ngc869,2,18,58.56,57,7,2.1
ngc870,2,17,9.22,14,31,23.2
ngc871,2,17,10.73,14,32,52.2
ngc872,2,15,25.23,-17,46,51.8
ngc873,2,16,32.36,-11,20,54.8
ngc874,2,16,1.15,-23,18,6.2
ngc875,2,17,4.78,1,14,39.1
ngc876,2,17,53.31,14,31,16.6
ngc877,2,17,59.64,14,32,38.6
ngc878,2,17,54.26,-23,23,2.6
ngc879,2,16,51.2,-8,57,50.5
ngc880,2,18,27.18,-4,12,20.7
ngc881,2,18,45.27,-6,38,20.7
ngc882,2,19,39.91,15,48,51.3
ngc883,2,19,5.18,-6,47,27.3
ngc884,2,22,32.1,57,8,38.8
ngc885,2,14,33.56,-0,46,0.1
ngc886,2,23,11.77,63,46,43.5
ngc887,2,19,32.61,-16,4,11.0
ngc888,2,17,27.1,-59,51,39.8
ngc889,2,19,6.93,-41,44,57.6
ngc890,2,22,1.01,33,15,57.8
ngc891,2,22,33.41,42,20,56.9
ngc892,2,20,52.02,-23,6,49.1
ngc893,2,19,58.58,-41,24,11.3
ngc894,2,21,34.57,-5,30,36.8
ngc895,2,21,36.47,-5,31,17.0
ngc896,2,25,27.82,62,1,9.7
ngc897,2,21,6.37,-33,43,14.4
ngc898,2,23,20.37,41,57,5.1
ngc899,2,21,53.14,-20,49,23.7
ngc900,2,23,32.18,26,30,41.5
ngc901,2,23,34.09,26,33,25.4
ngc902,2,22,21.76,-16,40,44.6
ngc903,2,24,0.88,27,21,22.6
ngc904,2,24,5.57,27,20,32.6
ngc905,2,22,43.57,-8,43,8.5
ngc906,2,25,16.26,42,5,23.6
ngc907,2,23,1.91,-20,42,43.4
ngc908,2,23,4.57,-21,14,1.9
ngc909,2,25,22.79,42,2,8.4
ngc910,2,25,26.78,41,49,27.4
ngc911,2,25,42.4,41,57,22.6
ngc912,2,25,42.73,41,46,38.8
ngc913,2,25,44.64,41,47,57.9
ngc914,2,26,5.18,42,8,38.7
ngc915,2,25,45.58,27,13,15.6
ngc916,2,25,47.64,27,14,33.1
ngc917,2,26,7.69,31,54,44.4
ngc918,2,25,50.84,18,29,46.5
ngc919,2,26,16.67,27,12,43.6
ngc920,2,27,51.78,45,56,49.4
ngc921,2,26,33.42,-15,50,51.1
ngc922,2,25,4.42,-24,47,17.4
ngc923,2,27,34.64,41,58,39.4
ngc924,2,26,46.83,20,29,51.0
ngc925,2,27,16.88,33,34,45.0
ngc926,2,26,6.71,-0,19,55.0
ngc927,2,26,37.31,12,9,19.2
ngc928,2,27,41.02,27,13,16.3
ngc929,2,27,18.22,-12,5,12.9
ngc930,2,27,51.44,20,20,30.4
ngc931,2,28,14.48,31,18,42.0
ngc932,2,27,54.69,20,19,56.9
ngc933,2,29,17.49,45,54,40.7
ngc934,2,27,32.93,-0,14,40.4
ngc935,2,28,11.15,19,35,56.8
ngc936,2,27,37.46,-1,9,22.6
ngc937,2,29,28.08,42,14,59.9
ngc938,2,28,33.51,20,17,1.3
ngc939,2,26,21.32,-44,26,46.2
ngc940,2,29,27.5,31,38,27.3
ngc941,2,28,27.85,-1,9,5.5
ngc942,2,29,10.25,-10,50,10.1
ngc943,2,29,9.68,-10,49,41.0
ngc944,2,26,41.53,-14,30,56.3
ngc945,2,28,37.28,-10,32,20.3
ngc946,2,30,38.43,42,13,57.4
ngc947,2,28,33.12,-19,2,31.6
ngc948,2,28,45.47,-10,30,50.0
ngc949,2,30,48.65,37,8,12.4
ngc950,2,29,11.77,-11,1,28.9
ngc951,2,28,56.88,-22,20,58.0
ngc952,2,29,27.5,31,38,27.3
ngc953,2,31,9.78,29,35,19.5
ngc954,2,28,51.63,-41,24,9.6
ngc955,2,30,33.15,-1,6,30.3
ngc956,2,32,30.9,44,35,36.5
ngc957,2,33,19.03,57,34,10.9
ngc958,2,30,42.83,-2,56,20.4
ngc959,2,32,23.94,35,29,40.7
ngc960,2,31,41.36,-9,18,1.6
ngc961,2,41,2.49,-6,56,9.3
ngc962,2,32,39.83,28,4,11.8
ngc963,2,30,31.28,-4,12,55.5
ngc964,2,31,5.79,-36,2,4.8
ngc965,2,32,25.1,-18,38,23.0
ngc966,2,31,47.16,-19,52,54.1
ngc967,2,32,12.71,-17,13,0.7
ngc968,2,34,6.21,34,28,47.6
ngc969,2,34,8.2,32,56,49.0
ngc970,2,34,11.3,32,58,34.0
ngc0970 ned01,2,34,10.74,32,58,29.5
ngc0970 ned02,2,34,11.7,32,58,38.2
ngc971,2,34,16.05,32,59,13.6
ngc972,2,34,13.38,29,18,40.6
ngc973,2,34,20.11,32,30,20.2
ngc974,2,34,25.8,32,57,16.2
ngc975,2,33,22.75,9,36,6.1
ngc976,2,34,0.02,20,58,36.4
ngc977,2,33,3.43,-10,45,35.9
ngc978,2,34,47.6,32,50,37.0
ngc0978a,2,34,46.97,32,50,46.3
ngc0978b,2,34,48.1,32,50,29.0
ngc979,2,31,38.79,-44,31,27.5
ngc980,2,35,18.56,40,55,35.4
ngc981,2,32,59.89,-10,58,26.2
ngc982,2,35,24.87,40,52,11.0
ngc983,2,38,55.64,34,37,20.2
ngc984,2,34,43.1,23,24,46.8
ngc985,2,34,37.77,-8,47,15.4
ngc986,2,33,34.35,-39,2,42.2
ngc0986a,2,32,41.45,-39,17,46.4
ngc987,2,36,49.61,33,19,38.1
ngc988,2,35,27.75,-9,21,22.3
ngc989,2,33,46.05,-16,30,40.2
ngc990,2,36,18.21,11,38,31.5
ngc991,2,35,32.68,-7,9,16.0
ngc992,2,37,25.49,21,6,3.0
ngc993,2,36,46.06,2,3,1.5
ngc994,2,36,46.06,2,3,1.5
ngc995,2,38,32.04,41,31,45.3
ngc996,2,38,39.87,41,38,51.1
ngc997,2,37,14.5,7,18,28.0
ngc0997 ned01,2,37,14.42,7,18,35.2
ngc0997 ned02,2,37,14.5,7,18,20.3
ngc998,2,37,16.5,7,20,8.9
ngc999,2,38,47.46,41,40,13.8
ngc1000,2,38,49.74,41,27,34.9
ngc1001,2,39,12.65,41,40,18.2
ngc1002,2,38,55.64,34,37,20.2
ngc1003,2,39,16.89,40,52,20.3
ngc1004,2,37,41.78,1,58,31.1
ngc1005,2,39,29.2,41,29,20.3
ngc1006,2,37,34.86,-11,1,30.0
ngc1007,2,37,52.26,2,9,21.7
ngc1008,2,37,55.29,2,4,46.7
ngc1009,2,38,19.07,2,18,36.1
ngc1010,2,37,34.86,-11,1,30.0
ngc1011,2,37,38.89,-11,0,20.0
ngc1012,2,39,14.91,30,9,5.0
ngc1013,2,37,50.47,-11,30,26.1
ngc1014,2,38,0.85,-9,34,24.2
ngc1015,2,38,11.56,-1,19,7.3
ngc1016,2,38,19.56,2,7,9.3
ngc1017,2,37,49.84,-11,0,37.0
ngc1018,2,38,10.36,-9,32,38.1
ngc1019,2,38,27.41,1,54,27.8
ngc1020,2,38,44.34,2,13,52.6
ngc1021,2,38,48.02,2,13,2.7
ngc1022,2,38,32.71,-6,40,38.7
ngc1023,2,40,24.01,39,3,47.8
ngc1023a,2,40,37.7,39,3,27.0
ngc1024,2,39,11.96,10,50,48.6
ngc1025,2,36,19.93,-54,51,51.0
ngc1026,2,39,19.22,6,32,38.4
ngc1027,2,42,35.06,61,35,39.7
ngc1028,2,39,37.15,10,50,37.2
ngc1029,2,39,36.54,10,47,36.0
ngc1030,2,39,50.6,18,1,27.4
ngc1031,2,36,38.76,-54,51,35.2
ngc1032,2,39,23.64,1,5,37.6
ngc1033,2,40,16.12,-8,46,37.0
ngc1034,2,38,14.02,-15,48,32.7
ngc1035,2,39,29.09,-8,7,58.6
ngc1036,2,40,28.99,19,17,49.6
ngc1037,2,39,58.38,-1,44,2.6
ngc1038,2,40,6.32,1,30,31.6
ngc1039,2,42,7.4,42,44,46.1
ngc1040,2,43,12.44,41,30,2.2
ngc1041,2,40,25.22,-5,26,25.6
ngc1042,2,40,23.97,-8,26,0.8
ngc1043,2,40,46.57,1,20,35.3
ngc1044,2,41,6.6,8,44,14.0
ngc1044 ned01,2,41,6.16,8,44,16.9
ngc1044 ned02,2,41,7.25,8,44,10.2
ngc1045,2,40,29.12,-11,16,39.2
ngc1046,2,41,12.85,8,43,9.8
ngc1047,2,40,32.84,-8,8,51.6
ngc1048,2,40,37.95,-8,32,0.1
ngc1048a,2,40,35.7,-8,32,50.0
ngc1049,2,39,48.14,-34,15,29.7
ngc1050,2,42,35.59,34,45,48.6
ngc1051,2,41,2.49,-6,56,9.3
ngc1052,2,41,4.8,-8,15,20.8
ngc1053,2,43,12.44,41,30,2.2
ngc1054,2,42,15.74,18,13,1.9
ngc1055,2,41,45.23,0,26,35.4
ngc1056,2,42,48.3,28,34,27.1
ngc1057,2,43,2.9,32,29,28.3
ngc1058,2,43,30.0,37,20,28.8
ngc1059,2,42,35.6,17,59,48.3
ngc1060,2,43,15.05,32,25,29.9
ngc1061,2,43,15.76,32,28,0.2
ngc1062,2,43,24.02,32,27,43.7
ngc1063,2,42,10.06,-5,34,6.8
ngc1064,2,42,23.53,-9,21,44.2
ngc1065,2,42,6.27,-15,5,29.6
ngc1066,2,43,49.94,32,28,30.0
ngc1067,2,43,50.52,32,30,42.8
ngc1068,2,42,40.71,-0,0,47.8
ngc1069,2,42,59.82,-8,17,22.2
ngc1070,2,43,22.27,4,58,6.3
ngc1071,2,43,7.85,-8,46,26.0
ngc1072,2,43,31.31,0,18,24.5
ngc1073,2,43,40.52,1,22,34.0
ngc1074,2,43,36.12,-16,17,49.5
ngc1075,2,43,33.55,-16,12,4.0
ngc1076,2,43,29.25,-14,45,15.5
ngc1077,2,46,1.7,40,5,30.0
ngc1077a,2,46,2.9,40,5,36.0
ngc1077b,2,46,0.6,40,5,25.0
ngc1078,2,44,8.04,-9,27,8.6
ngc1079,2,43,44.34,-29,0,12.1
ngc1080,2,45,9.94,-4,42,38.8
ngc1081,2,45,5.52,-15,35,16.1
ngc1082,2,45,41.25,-8,10,49.9
ngc1083,2,45,40.6,-15,21,28.0
ngc1084,2,45,59.91,-7,34,42.5
ngc1085,2,46,25.3,3,36,26.2
ngc1086,2,47,56.37,41,14,47.3
ngc1087,2,46,25.16,-0,29,55.1
ngc1088,2,47,4.4,16,12,4.0
ngc1088 ned01,2,47,4.01,16,11,59.7
ngc1088 ned02,2,47,4.89,16,12,8.7
ngc1089,2,46,10.1,-15,4,23.5
ngc1090,2,46,33.94,-0,14,49.8
ngc1091,2,45,22.43,-17,31,59.4
ngc1092,2,45,29.57,-17,32,32.2
ngc1093,2,48,16.15,34,25,11.2
ngc1094,2,47,27.83,-0,17,6.4
ngc1095,2,47,37.86,4,38,15.5
ngc1096,2,43,49.29,-59,54,48.3
ngc1097,2,46,19.05,-30,16,29.6
ngc1097a,2,46,9.9,-30,13,41.0
ngc1098,2,44,53.67,-17,39,32.9
ngc1099,2,45,18.02,-17,42,30.1
ngc1100,2,45,36.07,-17,41,20.2
ngc1101,2,48,14.83,4,34,40.9
ngc1102,2,47,12.9,-22,12,31.8
ngc1103,2,48,6.0,-13,57,33.2
ngc1104,2,48,38.69,-0,16,17.5
ngc1105,2,43,41.98,-15,42,20.1
ngc1106,2,50,40.51,41,40,17.4
ngc1107,2,49,19.61,8,5,33.5
ngc1108,2,48,38.54,-7,57,4.0
ngc1109,2,47,43.58,13,15,19.2
ngc1110,2,49,9.57,-7,50,15.2
ngc1111,2,48,39.35,13,15,34.3
ngc1112,2,49,0.37,13,13,25.5
ngc1113,2,50,5.05,13,19,38.7
ngc1114,2,49,7.2,-16,59,36.1
ngc1115,2,50,25.38,13,15,58.4
ngc1116,2,50,35.69,13,20,6.2
ngc1117,2,51,13.11,13,11,7.1
ngc1118,2,49,58.67,-12,9,49.4
ngc1119,2,48,17.08,-17,59,15.4
ngc1120,2,49,4.09,-14,28,14.5
ngc1121,2,50,39.19,-1,44,2.6
ngc1122,2,52,51.2,42,12,18.1
ngc1123,2,52,51.2,42,12,18.1
ngc1124,2,51,35.92,-25,42,6.6
ngc1125,2,51,40.27,-16,39,3.7
ngc1126,2,52,18.63,-1,17,45.6
ngc1127,2,52,51.84,13,15,23.1
ngc1128,2,57,41.57,6,1,28.8
ngc1128 ned01,2,57,41.65,6,1,21.9
ngc1128 ned02,2,57,41.56,6,1,36.9
ngc1129,2,54,27.38,41,34,46.5
ngc1130,2,54,24.38,41,36,20.2
ngc1131,2,54,33.98,41,33,32.5
ngc1132,2,52,51.91,-1,16,28.9
ngc1133,2,52,42.19,-8,48,15.8
ngc1134,2,53,41.34,13,0,50.9
ngc1135,2,50,47.22,-54,55,46.5
ngc1136,2,50,53.7,-54,58,33.3
ngc1137,2,54,2.73,2,57,43.5
ngc1138,2,56,36.44,43,2,50.5
ngc1139,2,52,46.81,-14,31,45.6
ngc1140,2,54,33.58,-10,1,39.9
ngc1141,2,55,9.71,-0,10,40.3
ngc1142,2,55,12.2,-0,11,0.8
ngc1143,2,55,9.71,-0,10,40.3
ngc1144,2,55,12.2,-0,11,0.8
ngc1145,2,54,33.51,-18,38,6.3
ngc1146,2,57,37.34,46,25,37.0
ngc1147,2,55,9.29,-9,7,10.7
ngc1148,2,57,4.37,-7,41,8.3
ngc1149,2,57,23.87,-0,18,33.9
ngc1150,2,57,1.39,-15,2,54.3
ngc1151,2,57,4.63,-15,0,46.9
ngc1152,2,57,33.63,-7,45,31.8
ngc1153,2,58,10.28,3,21,42.9
ngc1154,2,58,7.67,-10,21,47.9
ngc1155,2,58,13.09,-10,21,2.1
ngc1156,2,59,42.3,25,14,16.2
ngc1157,2,58,6.68,-15,7,6.7
ngc1158,2,57,11.46,-14,23,43.9
ngc1159,3,0,46.52,43,9,45.2
ngc1160,3,1,13.25,44,57,19.5
ngc1161,3,1,14.13,44,53,50.4
ngc1162,2,58,56.0,-12,23,54.9
ngc1163,3,0,22.09,-17,9,9.1
ngc1164,3,1,59.85,42,35,5.8
ngc1165,2,58,47.69,-32,5,57.1
ngc1166,3,0,35.0,11,50,34.0
ngc1167,3,1,42.37,35,12,20.7
ngc1168,3,0,47.02,11,46,20.3
ngc1169,3,3,34.75,46,23,10.9
ngc1170,3,2,26.89,27,4,21.6
ngc1171,3,3,58.99,43,23,53.9
ngc1172,3,1,36.05,-14,50,11.7
ngc1173,3,3,57.71,42,23,1.4
ngc1174,3,5,30.86,42,50,7.8
ngc1175,3,4,32.35,42,20,21.5
ngc1176,3,4,34.88,42,23,36.4
ngc1177,3,4,37.13,42,21,46.2
ngc1178,3,4,38.82,42,18,48.5
ngc1179,3,2,38.48,-18,53,52.0
ngc1180,3,1,51.04,-15,1,47.4
ngc1181,3,1,42.76,-15,3,8.4
ngc1182,3,3,28.44,-9,40,13.2
ngc1183,3,4,46.16,42,22,8.2
ngc1184,3,16,45.03,80,47,36.0
ngc1185,3,2,59.48,-9,7,55.7
ngc1186,3,5,30.86,42,50,7.8
ngc1187,3,2,37.59,-22,52,1.8
ngc1188,3,3,43.37,-15,29,4.5
ngc1189,3,3,24.47,-15,37,24.5
ngc1190,3,3,26.13,-15,39,42.8
ngc1191,3,3,30.89,-15,41,7.1
ngc1192,3,3,34.63,-15,40,43.8
ngc1193,3,5,55.67,44,22,59.2
ngc1194,3,3,49.11,-1,6,13.5
ngc1195,3,3,32.81,-12,2,23.2
ngc1196,3,3,35.2,-12,4,34.7
ngc1197,3,6,14.21,44,3,40.3
ngc1198,3,6,13.24,41,50,56.2
ngc1199,3,3,38.41,-15,36,47.5
