name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
abell2014,15,3,36.0,-16,3,0.0
abell2015,14,59,36.0,55,59,0.0
abell2016,15,2,42.0,11,12,0.0
abell2017,15,2,30.0,23,10,0.0
abell2018,15,1,12.0,47,16,0.0
abell2019,15,3,0.0,27,11,0.0
abell2020,15,3,42.0,7,55,0.0
abell2021,15,3,30.0,23,1,0.0
abell2022,15,4,18.0,28,26,0.0
abell2023,15,5,48.0,2,52,0.0
abell2024,15,5,30.0,47,8,0.0
abell2025,15,6,42.0,34,28,0.0
abell2026,15,8,36.0,-0,16,0.0
abell2027,15,7,18.0,42,47,0.0
abell2028,15,9,36.0,7,32,0.0
abell2029,15,11,0.0,5,46,0.0
abell2030,15,11,18.0,-0,5,0.0
abell2031,15,11,54.0,-11,12,0.0
abell2032,15,0,42.0,77,49,0.0
abell2033,15,11,30.0,6,22,0.0
abell2034,15,10,12.0,33,32,0.0
abell2035,15,12,6.0,-6,4,0.0
abell2036,15,11,30.0,18,4,0.0
abell2037,15,5,12.0,72,12,0.0
abell2038,15,12,12.0,15,14,0.0
abell2039,15,12,36.0,9,48,0.0
abell2040,15,12,48.0,7,26,0.0
abell2041,15,7,0.0,68,53,0.0
abell2042,15,11,24.0,36,33,0.0
abell2043,15,12,42.0,16,26,0.0
abell2044,15,12,48.0,14,19,0.0
abell2045,15,14,12.0,-2,46,0.0
abell2046,15,12,42.0,34,51,0.0
abell2047,15,3,18.0,78,7,0.0
abell2048,15,15,18.0,4,24,0.0
abell2049,15,14,42.0,31,48,0.0
abell2050,15,16,24.0,0,7,0.0
abell2051,15,16,48.0,-0,57,0.0
abell2052,15,16,48.0,7,1,0.0
abell2053,15,17,18.0,-0,41,0.0
abell2054,15,14,36.0,54,48,0.0
abell2055,15,18,48.0,6,13,0.0
abell2056,15,19,12.0,28,16,0.0
abell2057,15,21,0.0,-10,41,0.0
abell2058,15,13,48.0,71,52,0.0
abell2059,15,20,18.0,28,50,0.0
abell2060,15,22,18.0,-12,11,0.0
abell2061,15,21,18.0,30,39,0.0
abell2062,15,21,18.0,32,5,0.0
abell2063,15,23,0.0,8,38,0.0
abell2064,15,21,0.0,48,38,0.0
abell2065,15,22,42.0,27,43,0.0
abell2066,15,23,54.0,1,2,0.0
abell2067,15,23,12.0,30,55,0.0
abell2068,15,17,48.0,71,29,0.0
abell2069,15,24,0.0,29,54,0.0
abell2070,15,24,12.0,35,15,0.0
abell2071,15,24,42.0,37,1,0.0
abell2072,15,25,54.0,18,14,0.0
abell2073,15,25,42.0,28,26,0.0
abell2074,15,22,42.0,63,46,0.0
abell2075,15,19,42.0,74,1,0.0
abell2076,15,26,6.0,44,9,0.0
abell2077,15,24,6.0,62,3,0.0
abell2078,15,29,54.0,-13,1,0.0
abell2079,15,28,6.0,28,53,0.0
abell2080,15,27,36.0,41,44,0.0
abell2081,15,30,30.0,-11,0,0.0
abell2082,15,30,42.0,3,27,0.0
abell2083,15,29,24.0,30,45,0.0
abell2084,15,30,6.0,35,18,0.0
abell2085,15,31,36.0,7,22,0.0
abell2086,15,24,6.0,72,22,0.0
abell2087,15,24,42.0,71,36,0.0
abell2088,15,31,0.0,38,52,0.0
abell2089,15,32,42.0,28,2,0.0
abell2090,15,29,42.0,61,34,0.0
abell2091,15,34,18.0,10,15,0.0
abell2092,15,33,18.0,31,10,0.0
abell2093,15,34,18.0,37,3,0.0
abell2094,15,36,36.0,-2,2,0.0
abell2095,15,34,48.0,40,32,0.0
abell2096,15,35,24.0,37,21,0.0
abell2097,15,35,24.0,39,36,0.0
abell2098,15,31,6.0,69,32,0.0
abell2099,15,35,36.0,43,45,0.0
abell2100,15,36,24.0,37,39,0.0
abell2101,15,38,6.0,12,17,0.0
abell2102,15,32,24.0,70,11,0.0
abell2103,15,39,54.0,-2,11,0.0
abell2104,15,40,6.0,-3,19,0.0
abell2105,15,31,0.0,74,6,0.0
abell2106,15,39,0.0,33,40,0.0
abell2107,15,39,48.0,21,46,0.0
abell2108,15,40,6.0,17,53,0.0
abell2109,15,40,42.0,6,1,0.0
abell2110,15,39,42.0,30,42,0.0
abell2111,15,39,36.0,34,24,0.0
abell2112,15,39,54.0,36,17,0.0
abell2113,15,41,36.0,4,40,0.0
abell2114,15,40,24.0,43,1,0.0
abell2115,15,35,54.0,70,3,0.0
abell2116,15,42,12.0,42,50,0.0
abell2117,15,42,18.0,43,47,0.0
abell2118,15,42,30.0,41,50,0.0
abell2119,15,45,0.0,9,32,0.0
abell2120,15,43,54.0,34,31,0.0
abell2121,15,39,6.0,69,48,0.0
abell2122,15,44,30.0,36,9,0.0
abell2123,15,47,6.0,-8,11,0.0
abell2124,15,45,0.0,36,5,0.0
abell2125,15,41,0.0,66,19,0.0
abell2126,15,46,42.0,25,59,0.0
abell2127,15,37,42.0,76,16,0.0
abell2128,15,48,54.0,-3,4,0.0
abell2129,15,48,24.0,20,3,0.0
abell2130,15,47,54.0,36,34,0.0
abell2131,15,48,36.0,36,4,0.0
abell2132,15,43,30.0,70,13,0.0
abell2133,15,49,54.0,36,18,0.0
abell2134,15,44,36.0,71,1,0.0
abell2135,15,53,0.0,50,35,0.0
abell2136,15,53,18.0,51,7,0.0
abell2137,15,52,48.0,62,2,0.0
abell2138,15,56,36.0,33,45,0.0
abell2139,15,53,24.0,65,23,0.0
abell2140,15,56,36.0,48,39,0.0
abell2141,15,57,48.0,35,27,0.0
abell2142,15,58,18.0,27,13,0.0
abell2143,15,58,0.0,37,23,0.0
abell2144,15,52,36.0,70,31,0.0
abell2145,16,0,18.0,33,17,0.0
abell2146,15,56,6.0,66,21,0.0
abell2147,16,2,18.0,15,55,0.0
abell2148,16,3,18.0,25,28,0.0
abell2149,16,1,36.0,53,53,0.0
abell2150,15,57,24.0,71,24,0.0
abell2151,16,5,12.0,17,45,0.0
abell2152,16,5,24.0,16,27,0.0
abell2153,16,6,48.0,14,5,0.0
abell2154,16,2,36.0,65,6,0.0
abell2155,16,7,18.0,25,1,0.0
abell2156,16,0,36.0,73,12,0.0
abell2157,16,7,30.0,47,52,0.0
abell2158,16,8,12.0,43,1,0.0
abell2159,16,11,36.0,16,59,0.0
abell2160,16,11,30.0,29,56,0.0
abell2161,16,5,24.0,71,32,0.0
abell2162,16,12,30.0,29,32,0.0
abell2163,16,15,36.0,-6,8,0.0
abell2164,16,10,24.0,60,24,0.0
abell2165,16,14,12.0,26,40,0.0
abell2166,16,12,12.0,55,58,0.0
abell2167,16,14,18.0,38,26,0.0
abell2168,16,13,6.0,54,9,0.0
abell2169,16,14,6.0,49,9,0.0
abell2170,16,16,48.0,23,12,0.0
abell2171,16,10,30.0,71,40,0.0
abell2172,16,16,42.0,42,25,0.0
abell2173,16,20,18.0,8,54,0.0
abell2174,16,16,12.0,61,6,0.0
abell2175,16,20,24.0,29,55,0.0
abell2176,16,13,30.0,71,27,0.0
abell2177,16,21,0.0,25,45,0.0
abell2178,16,21,30.0,24,39,0.0
abell2179,16,20,12.0,42,25,0.0
abell2180,16,20,12.0,47,40,0.0
abell2181,16,10,36.0,77,30,0.0
abell2182,16,23,6.0,14,25,0.0
abell2183,16,21,30.0,42,43,0.0
abell2184,16,21,6.0,50,12,0.0
abell2185,16,16,48.0,70,36,0.0
abell2186,16,25,0.0,28,33,0.0
abell2187,16,24,18.0,41,16,0.0
abell2188,16,25,12.0,33,45,0.0
abell2189,16,18,54.0,72,27,0.0
abell2190,16,26,0.0,43,42,0.0
abell2191,16,27,42.0,25,52,0.0
abell2192,16,26,36.0,42,40,0.0
abell2193,16,28,12.0,21,46,0.0
abell2194,16,25,0.0,57,11,0.0
abell2195,16,26,36.0,48,32,0.0
abell2196,16,27,24.0,41,29,0.0
abell2197,16,28,12.0,40,54,0.0
abell2198,16,28,6.0,43,49,0.0
abell2199,16,28,36.0,39,31,0.0
abell2200,16,29,24.0,28,11,0.0
abell2201,16,27,0.0,55,27,0.0
abell2202,16,29,18.0,48,50,0.0
abell2203,16,22,54.0,73,21,0.0
abell2204,16,32,48.0,5,36,0.0
abell2205,16,32,30.0,12,54,0.0
abell2206,16,31,0.0,43,21,0.0
abell2207,16,27,42.0,65,25,0.0
abell2208,16,29,36.0,58,32,0.0
abell2209,16,24,24.0,73,34,0.0
abell2210,16,34,48.0,5,30,0.0
abell2211,16,34,6.0,40,57,0.0
abell2212,16,33,30.0,49,17,0.0
abell2213,16,36,30.0,41,17,0.0
abell2214,16,37,48.0,37,54,0.0
abell2215,16,38,6.0,48,4,0.0
abell2216,16,34,30.0,67,40,0.0
abell2217,16,40,42.0,27,55,0.0
abell2218,16,35,54.0,66,14,0.0
abell2219,16,40,24.0,46,42,0.0
abell2220,16,39,36.0,53,46,0.0
abell2221,16,41,6.0,43,16,0.0
abell2222,16,41,6.0,42,48,0.0
abell2223,16,42,30.0,27,26,0.0
abell2224,16,43,24.0,13,21,0.0
abell2225,16,39,42.0,55,46,0.0
abell2226,16,38,24.0,67,4,0.0
abell2227,16,43,0.0,51,16,0.0
abell2228,16,47,48.0,29,57,0.0
abell2229,16,42,48.0,65,37,0.0
abell2230,16,47,12.0,48,37,0.0
abell2231,16,46,30.0,56,31,0.0
abell2232,16,46,24.0,61,44,0.0
abell2233,16,52,30.0,43,10,0.0
abell2234,16,50,48.0,56,26,0.0
abell2235,16,55,0.0,40,2,0.0
abell2236,16,50,24.0,71,29,0.0
abell2237,16,55,18.0,55,15,0.0
abell2238,16,57,36.0,37,13,0.0
abell2239,16,55,12.0,58,55,0.0
abell2240,16,54,6.0,66,45,0.0
abell2241,16,59,42.0,32,33,0.0
abell2242,16,57,36.0,54,25,0.0
abell2243,17,1,48.0,35,5,0.0
abell2244,17,2,42.0,34,4,0.0
abell2245,17,2,42.0,33,33,0.0
abell2246,17,0,42.0,64,14,0.0
abell2247,16,47,24.0,81,34,0.0
abell2248,16,57,48.0,77,1,0.0
abell2249,17,9,42.0,34,28,0.0
abell2250,17,10,48.0,39,42,0.0
abell2251,17,12,36.0,24,49,0.0
abell2252,17,13,54.0,49,24,0.0
abell2253,17,15,6.0,38,40,0.0
abell2254,17,17,42.0,19,44,0.0
abell2255,17,12,30.0,64,6,0.0
abell2256,17,3,42.0,78,43,0.0
abell2257,17,18,0.0,32,36,0.0
abell2258,17,18,54.0,31,44,0.0
abell2259,17,20,12.0,27,40,0.0
abell2260,17,13,30.0,72,9,0.0
abell2261,17,22,36.0,32,9,0.0
abell2262,17,23,18.0,23,45,0.0
abell2263,17,23,12.0,26,56,0.0
abell2264,17,23,42.0,29,11,0.0
abell2265,17,11,24.0,77,27,0.0
abell2266,17,24,48.0,32,7,0.0
abell2267,17,23,0.0,61,2,0.0
abell2268,17,26,48.0,55,21,0.0
abell2269,17,27,48.0,49,10,0.0
abell2270,17,27,18.0,55,11,0.0
abell2271,17,17,18.0,78,2,0.0
abell2272,17,32,54.0,40,37,0.0
abell2273,17,33,48.0,42,24,0.0
abell2274,17,23,54.0,77,26,0.0
abell2275,17,36,0.0,53,11,0.0
abell2276,17,34,54.0,64,2,0.0
abell2277,17,32,24.0,70,54,0.0
abell2278,17,40,12.0,39,55,0.0
abell2279,17,43,36.0,24,45,0.0
abell2280,17,43,6.0,63,46,0.0
abell2281,17,43,0.0,64,40,0.0
abell2282,17,42,48.0,71,49,0.0
abell2283,17,44,30.0,69,40,0.0
abell2284,17,52,18.0,54,17,0.0
abell2285,17,54,18.0,42,51,0.0
abell2286,17,53,18.0,52,5,0.0
abell2287,17,40,0.0,79,35,0.0
abell2288,17,53,6.0,59,42,0.0
abell2289,17,54,0.0,58,6,0.0
abell2290,17,50,24.0,73,20,0.0
abell2291,17,56,54.0,51,9,0.0
abell2292,17,57,12.0,53,50,0.0
abell2293,18,1,18.0,57,39,0.0
abell2294,17,23,18.0,85,53,0.0
abell2295,17,59,54.0,69,13,0.0
abell2296,17,54,0.0,77,42,0.0
abell2297,18,5,54.0,42,22,0.0
abell2298,18,6,48.0,50,14,0.0
abell2299,18,9,6.0,43,58,0.0
abell2300,18,4,30.0,76,40,0.0
abell2301,18,14,48.0,69,39,0.0
abell2302,18,19,54.0,57,9,0.0
abell2303,18,0,30.0,82,54,0.0
abell2304,18,19,36.0,68,56,0.0
abell2305,18,22,48.0,71,22,0.0
abell2306,18,25,6.0,74,44,0.0
abell2307,18,34,6.0,61,11,0.0
abell2308,18,33,36.0,71,2,0.0
abell2309,18,42,6.0,77,42,0.0
abell2310,18,47,24.0,73,19,0.0
abell2311,18,49,42.0,70,24,0.0
abell2312,18,53,36.0,68,22,0.0
abell2313,18,50,18.0,78,25,0.0
abell2314,18,51,30.0,79,1,0.0
abell2315,19,0,48.0,69,57,0.0
abell2316,18,55,18.0,80,3,0.0
abell2317,19,8,18.0,69,4,0.0
abell2318,19,5,18.0,78,10,0.0
abell2319,19,20,48.0,43,59,0.0
abell2320,19,16,30.0,71,0,0.0
abell2321,19,31,18.0,73,26,0.0
abell2322,20,0,24.0,73,12,0.0
abell2323,19,57,6.0,80,11,0.0
abell2324,20,24,18.0,-20,19,0.0
abell2325,20,30,12.0,-24,55,0.0
abell2326,20,30,12.0,69,52,0.0
abell2327,20,27,0.0,82,37,0.0
abell2328,20,48,12.0,-17,49,0.0
abell2329,20,55,42.0,-10,0,0.0
abell2330,20,57,48.0,-22,2,0.0
abell2331,20,58,12.0,-7,45,0.0
abell2332,20,59,30.0,-16,56,0.0
abell2333,21,0,48.0,-19,14,0.0
abell2334,21,4,12.0,-25,16,0.0
abell2335,21,6,6.0,-21,48,0.0
abell2336,21,7,24.0,-21,10,0.0
abell2337,21,17,30.0,-22,20,0.0
abell2338,21,21,0.0,-26,7,0.0
abell2339,21,21,6.0,-21,27,0.0
abell2340,21,21,12.0,-12,47,0.0
abell2341,21,21,42.0,-23,11,0.0
abell2342,21,21,54.0,-12,40,0.0
abell2343,21,22,24.0,-5,24,0.0
abell2344,21,25,36.0,-20,48,0.0
abell2345,21,27,6.0,-12,9,0.0
abell2346,21,27,54.0,-13,2,0.0
abell2347,21,29,30.0,-22,13,0.0
abell2348,21,29,42.0,-11,3,0.0
abell2349,21,31,24.0,3,57,0.0
abell2350,21,32,0.0,-5,54,0.0
abell2351,21,34,24.0,-13,25,0.0
abell2352,21,34,30.0,-15,51,0.0
abell2353,21,34,24.0,-1,37,0.0
abell2354,21,35,48.0,-14,56,0.0
abell2355,21,35,18.0,1,23,0.0
abell2356,21,35,48.0,0,6,0.0
abell2357,21,36,36.0,-23,16,0.0
abell2358,21,37,6.0,-15,53,0.0
abell2359,21,36,6.0,14,26,0.0
abell2360,21,37,6.0,-15,4,0.0
abell2361,21,39,6.0,-14,20,0.0
abell2362,21,40,42.0,-14,16,0.0
abell2363,21,41,6.0,-8,19,0.0
abell2364,21,42,0.0,-20,18,0.0
abell2365,21,43,0.0,-18,41,0.0
abell2366,21,42,48.0,-6,52,0.0
abell2367,21,42,54.0,-8,5,0.0
abell2368,21,44,6.0,-19,58,0.0
abell2369,21,44,36.0,-18,20,0.0
abell2370,21,44,54.0,-19,28,0.0
abell2371,21,45,6.0,-24,12,0.0
abell2372,21,45,18.0,-19,58,0.0
abell2373,21,44,48.0,1,5,0.0
abell2374,21,45,12.0,-7,26,0.0
abell2375,21,46,0.0,-19,9,0.0
abell2376,21,45,54.0,-9,27,0.0
abell2377,21,46,0.0,-10,3,0.0
abell2378,21,47,18.0,-20,0,0.0
abell2379,21,47,30.0,0,45,0.0
abell2380,21,50,24.0,-4,44,0.0
abell2381,21,50,54.0,2,17,0.0
abell2382,21,52,0.0,-15,39,0.0
abell2383,21,52,12.0,-21,12,0.0
abell2384,21,52,18.0,-19,33,0.0
abell2385,21,53,6.0,-23,32,0.0
abell2386,21,51,48.0,25,9,0.0
abell2387,21,38,42.0,83,7,0.0
abell2388,21,53,36.0,8,15,0.0
abell2389,21,54,6.0,-3,58,0.0
abell2390,21,53,36.0,17,41,0.0
abell2391,21,54,36.0,-15,15,0.0
abell2392,21,54,24.0,0,38,0.0
abell2393,21,54,48.0,-3,21,0.0
abell2394,21,55,42.0,-19,14,0.0
abell2395,21,55,18.0,8,46,0.0
abell2396,21,55,36.0,12,30,0.0
abell2397,21,56,6.0,1,21,0.0
abell2398,21,56,6.0,6,32,0.0
abell2399,21,57,30.0,-7,48,0.0
abell2400,21,57,48.0,-11,23,0.0
abell2401,21,58,54.0,-20,7,0.0
abell2402,21,58,42.0,-9,47,0.0
abell2403,21,58,54.0,-18,13,0.0
abell2404,21,59,24.0,-14,26,0.0
abell2405,21,59,30.0,-17,51,0.0
abell2406,21,59,6.0,11,17,0.0
abell2407,22,1,6.0,7,23,0.0
abell2408,22,1,18.0,6,10,0.0
abell2409,22,0,54.0,20,57,0.0
abell2410,22,2,6.0,-9,55,0.0
abell2411,22,2,30.0,-8,32,0.0
abell2412,22,4,12.0,-21,27,0.0
abell2413,22,4,12.0,11,19,0.0
abell2414,22,4,42.0,8,49,0.0
abell2415,22,5,24.0,-5,35,0.0
abell2416,22,6,0.0,-25,12,0.0
abell2417,22,7,18.0,-24,25,0.0
abell2418,22,9,0.0,-26,11,0.0
abell2419,22,9,18.0,17,49,0.0
abell2420,22,10,24.0,-12,11,0.0
abell2421,22,10,42.0,-10,41,0.0
abell2422,22,10,36.0,6,22,0.0
abell2423,22,10,42.0,5,47,0.0
abell2424,22,12,48.0,13,4,0.0
abell2425,22,13,36.0,5,57,0.0
abell2426,22,14,30.0,-10,23,0.0
abell2427,22,15,30.0,-23,52,0.0
abell2428,22,16,12.0,-9,22,0.0
abell2429,22,17,6.0,9,4,0.0
abell2430,22,18,12.0,-9,18,0.0
abell2431,22,18,0.0,8,56,0.0
abell2432,22,18,0.0,7,27,0.0
abell2433,22,18,24.0,14,1,0.0
abell2434,22,19,18.0,-14,14,0.0
abell2435,22,19,0.0,9,7,0.0
abell2436,22,20,30.0,-2,49,0.0
abell2437,22,20,54.0,13,6,0.0
abell2438,22,21,54.0,-15,35,0.0
abell2439,22,22,36.0,0,34,0.0
abell2440,22,23,54.0,-1,36,0.0
abell2441,22,25,42.0,-3,17,0.0
abell2442,22,25,48.0,-6,35,0.0
abell2443,22,26,6.0,17,21,0.0
abell2444,22,27,36.0,-23,51,0.0
abell2445,22,26,42.0,25,50,0.0
abell2446,22,29,48.0,-5,13,0.0
abell2447,22,30,30.0,4,4,0.0
abell2448,22,31,42.0,-8,28,0.0
abell2449,22,32,30.0,14,53,0.0
abell2450,22,33,0.0,-9,4,0.0
abell2451,22,33,12.0,3,24,0.0
abell2452,22,33,42.0,-8,49,0.0
abell2453,22,33,18.0,16,35,0.0
abell2454,22,34,12.0,5,48,0.0
abell2455,22,34,54.0,-13,42,0.0
abell2456,22,35,6.0,-15,18,0.0
abell2457,22,35,54.0,1,29,0.0
abell2458,22,35,36.0,18,32,0.0
abell2459,22,36,36.0,-15,40,0.0
abell2460,22,37,36.0,17,56,0.0
abell2461,22,38,48.0,-21,5,0.0
abell2462,22,39,6.0,-17,21,0.0
abell2463,22,38,42.0,3,44,0.0
abell2464,22,39,12.0,-3,57,0.0
abell2465,22,39,30.0,-5,44,0.0
abell2466,22,40,30.0,-20,54,0.0
abell2467,22,40,6.0,6,5,0.0
abell2468,22,40,30.0,8,14,0.0
abell2469,22,40,30.0,12,17,0.0
abell2470,22,40,30.0,17,16,0.0
abell2471,22,41,48.0,7,17,0.0
abell2472,22,41,48.0,17,33,0.0
abell2473,22,42,36.0,-13,32,0.0
abell2474,22,43,0.0,-20,12,0.0
abell2475,22,42,36.0,7,29,0.0
abell2476,22,43,6.0,13,48,0.0
abell2477,22,44,0.0,-17,7,0.0
abell2478,22,44,36.0,-17,42,0.0
abell2479,22,45,6.0,17,13,0.0
abell2480,22,46,6.0,-17,41,0.0
abell2481,22,46,48.0,-21,39,0.0
abell2482,22,47,6.0,-3,1,0.0
abell2483,22,47,18.0,5,0,0.0
abell2484,22,48,18.0,1,25,0.0
abell2485,22,48,36.0,-16,7,0.0
abell2486,22,48,48.0,17,10,0.0
abell2487,22,49,24.0,-20,58,0.0
abell2488,22,49,30.0,-23,34,0.0
abell2489,22,49,12.0,-5,26,0.0
abell2490,22,49,18.0,-3,48,0.0
abell2491,22,49,24.0,18,53,0.0
abell2492,22,50,30.0,-19,16,0.0
abell2493,22,50,42.0,-26,3,0.0
abell2494,22,50,18.0,16,31,0.0
abell2495,22,50,24.0,10,54,0.0
abell2496,22,51,0.0,-16,25,0.0
abell2497,22,51,12.0,-19,56,0.0
abell2498,22,52,0.0,14,20,0.0
abell2499,22,53,6.0,-25,59,0.0
abell2500,22,53,48.0,-25,29,0.0
abell2501,22,54,0.0,15,28,0.0
abell2502,22,55,6.0,-16,34,0.0
abell2503,22,54,48.0,29,28,0.0
abell2504,22,56,6.0,-14,56,0.0
abell2505,22,56,30.0,-0,33,0.0
abell2506,22,56,36.0,13,20,0.0
abell2507,22,56,42.0,5,30,0.0
abell2508,22,57,18.0,14,29,0.0
abell2509,22,57,54.0,-21,45,0.0
abell2510,22,58,18.0,0,26,0.0
abell2511,22,59,0.0,-7,38,0.0
abell2512,22,59,36.0,10,6,0.0
abell2513,22,59,24.0,26,15,0.0
abell2514,23,0,18.0,-23,13,0.0
abell2515,22,59,42.0,31,3,0.0
abell2516,23,0,0.0,18,31,0.0
abell2517,23,0,12.0,10,38,0.0
abell2518,23,0,48.0,-24,11,0.0
abell2519,23,0,54.0,-15,5,0.0
abell2520,23,0,42.0,14,1,0.0
abell2521,23,2,18.0,-21,59,0.0
abell2522,23,1,54.0,14,4,0.0
abell2523,23,3,30.0,-17,10,0.0
abell2524,23,3,12.0,17,45,0.0
abell2525,23,3,36.0,-10,35,0.0
abell2526,23,4,6.0,-24,2,0.0
abell2527,23,5,12.0,-25,19,0.0
abell2528,23,5,42.0,-21,24,0.0
abell2529,23,6,18.0,-13,15,0.0
abell2530,23,6,6.0,19,37,0.0
abell2531,23,7,0.0,-21,41,0.0
abell2532,23,6,36.0,28,31,0.0
abell2533,23,7,12.0,-15,13,0.0
abell2534,23,7,36.0,-22,40,0.0
abell2535,23,6,42.0,40,40,0.0
abell2536,23,7,48.0,-22,26,0.0
abell2537,23,8,18.0,-2,11,0.0
abell2538,23,8,42.0,-19,53,0.0
abell2539,23,8,48.0,-21,29,0.0
abell2540,23,9,30.0,-22,10,0.0
abell2541,23,10,6.0,-22,58,0.0
abell2542,23,10,6.0,-24,26,0.0
abell2543,23,10,0.0,-14,55,0.0
abell2544,23,10,18.0,-10,49,0.0
abell2545,23,10,6.0,5,24,0.0
abell2546,23,10,48.0,-22,40,0.0
abell2547,23,10,54.0,-21,8,0.0
abell2548,23,11,24.0,-20,26,0.0
abell2549,23,11,18.0,-12,49,0.0
abell2550,23,11,36.0,-21,45,0.0
abell2551,23,11,18.0,7,53,0.0
abell2552,23,11,24.0,3,36,0.0
abell2553,23,12,24.0,-24,57,0.0
abell2554,23,12,30.0,-21,29,0.0
abell2555,23,12,48.0,-22,13,0.0
abell2556,23,13,6.0,-21,38,0.0
abell2557,23,13,0.0,-16,59,0.0
abell2558,23,12,48.0,10,19,0.0
abell2559,23,13,6.0,-13,42,0.0
abell2560,23,13,12.0,-15,59,0.0
abell2561,23,13,36.0,14,45,0.0
abell2562,23,13,36.0,32,26,0.0
abell2563,23,14,24.0,-14,17,0.0
abell2564,23,14,48.0,14,6,0.0
abell2565,23,15,48.0,-21,8,0.0
abell2566,23,15,54.0,-20,24,0.0
abell2567,23,16,18.0,-6,10,0.0
abell2568,23,17,0.0,-22,13,0.0
abell2569,23,17,54.0,-12,53,0.0
abell2570,23,18,12.0,1,58,0.0
abell2571,23,18,36.0,-2,17,0.0
abell2572,23,18,24.0,18,44,0.0
abell2573,23,19,18.0,-2,28,0.0
abell2574,23,19,18.0,2,34,0.0
abell2575,23,19,48.0,-22,6,0.0
abell2576,23,19,54.0,-22,32,0.0
abell2577,23,20,42.0,-22,59,0.0
abell2578,23,20,48.0,-4,33,0.0
abell2579,23,21,6.0,-21,35,0.0
abell2580,23,21,36.0,-23,15,0.0
abell2581,23,21,48.0,-16,59,0.0
abell2582,23,21,48.0,2,56,0.0
abell2583,23,22,12.0,-20,27,0.0
abell2584,23,22,6.0,27,33,0.0
abell2585,23,22,54.0,-26,16,0.0
abell2586,23,23,24.0,-20,27,0.0
abell2587,23,23,30.0,-22,26,0.0
abell2588,23,23,42.0,9,9,0.0
abell2589,23,24,0.0,16,49,0.0
abell2590,23,24,24.0,2,5,0.0
abell2591,23,24,24.0,0,17,0.0
abell2592,23,24,18.0,18,8,0.0
abell2593,23,24,30.0,14,38,0.0
abell2594,23,24,30.0,8,4,0.0
abell2595,23,24,54.0,-20,33,0.0
abell2596,23,25,0.0,-23,26,0.0
abell2597,23,25,18.0,-12,8,0.0
abell2598,23,25,42.0,27,50,0.0
abell2599,23,26,36.0,-23,47,0.0
abell2600,23,26,42.0,-22,25,0.0
abell2601,23,26,42.0,-24,26,0.0
abell2602,23,26,42.0,21,19,0.0
abell2603,23,27,54.0,-25,21,0.0
abell2604,23,28,30.0,-22,32,0.0
abell2605,23,29,0.0,-23,22,0.0
abell2606,23,29,36.0,-21,13,0.0
abell2607,23,29,42.0,11,18,0.0
abell2608,23,30,30.0,-21,40,0.0
abell2609,23,30,30.0,-26,6,0.0
abell2610,23,30,24.0,17,17,0.0
abell2611,23,30,24.0,20,38,0.0
abell2612,23,30,54.0,-18,39,0.0
abell2613,23,31,12.0,-12,57,0.0
abell2614,23,32,54.0,-21,35,0.0
abell2615,23,33,0.0,-23,34,0.0
abell2616,23,33,12.0,5,37,0.0
abell2617,23,33,18.0,9,29,0.0
abell2618,23,33,48.0,23,1,0.0
abell2619,23,34,0.0,21,59,0.0
abell2620,23,34,6.0,6,55,0.0
abell2621,23,34,24.0,19,54,0.0
abell2622,23,34,54.0,27,26,0.0
abell2623,23,35,0.0,5,37,0.0
abell2624,23,35,42.0,5,37,0.0
abell2625,23,36,18.0,20,32,0.0
abell2626,23,36,30.0,21,10,0.0
abell2627,23,36,42.0,23,55,0.0
abell2628,23,37,0.0,-24,9,0.0
abell2629,23,37,42.0,-22,55,0.0
abell2630,23,37,30.0,15,51,0.0
abell2631,23,37,42.0,0,19,0.0
abell2632,23,37,48.0,-9,13,0.0
abell2633,23,38,6.0,13,13,0.0
abell2634,23,38,18.0,27,3,0.0
abell2635,23,38,36.0,-13,22,0.0
abell2636,23,38,48.0,-9,33,0.0
abell2637,23,39,6.0,21,29,0.0
abell2638,23,40,30.0,-11,42,0.0
abell2639,23,40,24.0,10,32,0.0
abell2640,23,40,30.0,19,41,0.0
abell2641,23,40,54.0,-24,50,0.0
abell2642,23,40,54.0,-10,46,0.0
abell2643,23,41,0.0,20,28,0.0
abell2644,23,41,12.0,0,6,0.0
abell2645,23,41,24.0,-9,2,0.0
abell2646,23,41,24.0,-10,0,0.0
abell2647,23,41,18.0,25,49,0.0
abell2648,23,41,36.0,-14,28,0.0
abell2649,23,41,30.0,24,42,0.0
abell2650,23,41,36.0,26,5,0.0
abell2651,23,41,54.0,21,5,0.0
abell2652,23,43,18.0,-10,22,0.0
abell2653,23,43,42.0,14,14,0.0
abell2654,23,44,18.0,-7,23,0.0
abell2655,23,44,24.0,-21,52,0.0
abell2656,23,44,54.0,-4,6,0.0
abell2657,23,44,48.0,9,10,0.0
abell2658,23,45,0.0,-12,18,0.0
abell2659,23,45,6.0,-15,28,0.0
abell2660,23,45,18.0,-25,58,0.0
abell2661,23,46,42.0,-10,25,0.0
abell2662,23,49,24.0,16,26,0.0
abell2663,23,49,42.0,-24,43,0.0
abell2664,23,50,12.0,-3,37,0.0
abell2665,23,50,48.0,6,8,0.0
abell2666,23,50,54.0,27,10,0.0
abell2667,23,51,48.0,-26,0,0.0
