name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
ic1428,22,4,27.67,2,37,51.1
ic1429,22,7,2.45,10,6,33.2
ic1430,22,7,29.82,-13,34,52.3
ic1431,22,7,39.6,-13,30,48.2
ic1432,22,10,3.97,3,41,22.5
ic1433,22,12,10.2,-12,45,55.0
ic1433 ned01,22,12,10.64,-12,45,56.1
ic1433 ned02,22,12,9.85,-12,45,56.2
ic1433 ned03,22,12,9.22,-12,45,47.3
ic1434,22,10,42.16,52,51,0.3
ic1435,22,13,26.29,-22,5,48.1
ic1436,22,13,51.44,-10,11,30.4
ic1437,22,15,44.99,2,3,57.4
ic1438,22,16,29.09,-21,25,50.5
ic1439,22,16,40.14,-21,29,9.4
ic1440,22,16,33.22,-16,0,59.2
ic1441,22,15,19.14,37,18,5.4
ic1442,22,16,1.33,53,59,28.8
ic1443,22,19,3.66,-20,56,23.7
ic1444,22,22,23.92,5,8,21.0
ic1445,22,25,30.33,-17,14,35.9
ic1446,22,29,4.7,-1,11,5.7
ic1447,22,29,59.8,-5,7,11.6
ic1448,22,34,32.14,-12,56,1.9
ic1449,22,35,7.0,-8,45,55.2
ic1450,22,37,57.93,34,32,7.8
ic1451,22,46,7.46,-10,22,9.9
ic1452,22,45,59.19,10,52,3.0
ic1453,22,46,54.23,-13,26,58.6
ic1454,22,42,25.01,80,26,32.0
ic1455,22,53,46.06,1,22,19.1
ic1456,22,55,18.19,-12,43,55.2
ic1457,22,55,23.76,-5,33,45.9
ic1458,22,56,41.38,-7,22,44.6
ic1459,22,57,10.61,-36,27,44.0
ic1460,22,57,4.08,4,40,37.3
ic1461,22,58,34.3,15,10,22.0
ic1462,22,58,37.15,8,26,28.7
ic1463,22,59,20.93,-10,31,51.1
ic1464,23,3,11.6,-8,59,27.0
ic1464a,23,3,12.08,-8,59,34.7
ic1464b,23,3,11.04,-8,59,21.0
ic1465,23,2,53.2,16,34,56.9
ic1466,23,3,39.05,-2,46,31.6
ic1467,23,4,49.71,-3,13,47.8
ic1468,23,5,7.57,-3,12,16.2
ic1469,23,6,28.67,-13,32,11.7
ic1470,23,5,10.21,60,14,38.7
ic1471,23,8,44.85,-12,38,22.0
ic1472,23,9,6.68,17,15,32.9
ic1473,23,11,5.41,29,38,36.4
ic1474,23,12,51.27,5,48,22.9
ic1475,23,14,2.22,-28,25,20.8
ic1476,23,14,16.35,30,33,5.3
ic1477,23,17,12.0,-6,54,43.2
ic1478,23,18,13.92,10,17,53.9
ic1479,23,18,46.41,-10,23,57.3
ic1480,23,18,59.24,11,20,30.2
ic1481,23,19,25.12,5,54,22.2
ic1482,23,20,49.52,1,44,20.5
ic1483,23,22,33.12,11,19,43.7
ic1484,23,22,39.94,11,23,4.1
ic1485,23,22,48.23,11,22,22.3
ic1486,23,23,54.02,9,40,2.9
ic1487,23,24,20.09,14,38,49.7
ic1488,23,25,38.55,15,21,15.9
ic1489,23,26,32.13,-12,30,59.4
ic1490,23,59,10.72,-4,7,37.2
ic1491,23,29,24.69,-16,18,59.8
ic1492,23,30,36.1,-3,2,23.7
ic1493,23,30,27.51,14,27,31.9
ic1494,23,30,46.14,-12,43,28.3
ic1495,23,30,47.74,-13,29,7.6
ic1496,23,30,53.51,-2,56,3.5
ic1497,23,28,50.09,11,59,13.2
ic1498,23,31,53.65,-5,0,25.1
ic1499,23,31,57.03,-13,26,22.9
ic1500,23,33,9.36,4,33,9.1
ic1501,23,34,40.06,-3,9,10.2
ic1502,23,36,20.52,75,38,53.3
ic1503,23,38,27.11,4,48,5.1
ic1504,23,41,19.49,4,1,2.9
ic1505,23,41,37.11,-3,33,54.3
ic1506,23,44,48.41,4,44,8.4
ic1507,23,45,33.17,1,41,19.5
ic1508,23,45,55.07,12,3,42.3
ic1509,23,47,16.68,-15,18,23.1
ic1510,23,50,32.8,2,4,24.0
ic1510 ned01,23,50,32.5,2,4,29.0
ic1510 ned02,23,50,33.04,2,4,20.5
ic1511,23,51,0.45,27,3,39.1
ic1512,23,51,1.43,27,1,37.7
ic1513,23,53,29.38,11,19,3.4
ic1514,23,54,16.56,-13,35,11.2
ic1515,23,56,3.91,-0,59,18.7
ic1516,23,56,7.09,-0,54,59.5
ic1517,23,56,18.81,-0,18,20.2
ic1518,23,57,6.12,12,27,53.9
ic1519,23,57,8.37,12,27,27.2
ic1520,23,57,54.46,-14,2,21.6
ic1521,23,58,59.66,-7,8,48.4
ic1522,23,59,3.45,1,43,11.6
ic1523,23,59,6.6,6,52,23.0
ic1524,23,59,10.72,-4,7,37.2
ic1525,23,59,15.75,46,53,22.8
ic1526,0,1,31.52,11,20,45.2
ic1527,0,2,21.6,4,5,23.1
ic1528,0,5,5.37,-7,5,36.3
ic1529,0,5,13.17,-11,30,10.1
ic1530,0,7,19.53,32,36,33.3
ic1531,0,9,35.58,-32,16,37.2
ic1532,0,9,52.8,-64,22,19.5
ic1533,0,10,36.41,-7,24,54.5
ic1534,0,13,45.44,48,9,4.9
ic1535,0,13,57.34,48,9,28.7
ic1536,0,14,19.01,48,8,35.8
ic1537,0,15,51.27,-39,15,43.5
ic1538,0,18,1.56,30,1,45.4
ic1539,0,18,22.54,30,4,46.5
ic1540,0,19,48.75,23,46,21.4
ic1541,0,20,1.96,21,59,59.1
ic1542,0,20,41.19,22,35,32.8
ic1543,0,20,55.45,21,51,57.7
ic1544,0,21,17.5,23,5,27.1
ic1545,0,21,20.91,21,59,0.4
ic1546,0,21,29.03,22,30,21.1
ic1547,0,21,35.69,22,30,23.2
ic1548,0,21,55.16,22,0,22.7
ic1549,0,22,49.83,6,57,51.4
ic1550,0,24,27.65,38,11,8.3
ic1551,0,27,35.49,8,52,39.0
ic1552,0,29,43.71,21,28,36.6
ic1553,0,32,40.12,-25,36,27.1
ic1554,0,33,7.35,-32,15,30.1
ic1555,0,34,32.64,-30,1,4.3
ic1556,0,35,2.91,-9,22,6.3
ic1557,0,35,34.52,-2,52,35.1
ic1558,0,35,47.07,-25,22,27.9
ic1559,0,36,52.33,23,59,5.9
ic1560,0,37,39.23,2,40,17.6
ic1561,0,38,32.49,-24,20,23.8
ic1562,0,38,33.96,-24,16,26.6
ic1563,0,39,0.24,-9,0,52.5
ic1564,0,39,5.13,6,1,15.8
ic1565,0,39,26.27,6,44,3.3
ic1566,0,39,33.36,6,48,54.5
ic1567,0,39,26.27,6,44,3.3
ic1568,0,39,55.96,6,50,54.9
ic1569,0,40,28.02,6,43,10.9
ic1570,0,40,34.1,6,45,9.6
ic1571,0,40,37.85,-0,19,50.4
ic1572,0,41,12.1,16,14,15.0
ic1573,0,42,10.46,-23,35,29.7
ic1574,0,43,3.82,-22,14,48.8
ic1575,0,43,33.36,-4,7,4.2
ic1576,0,44,14.15,-25,6,33.4
ic1577,0,43,34.47,-8,11,11.4
ic1578,0,44,25.93,-25,4,36.6
ic1579,0,45,32.45,-26,33,55.6
ic1580,0,46,21.33,29,56,11.8
ic1581,0,45,46.32,-25,55,12.6
ic1582,0,46,16.82,-24,16,45.6
ic1583,0,47,10.3,23,4,25.8
ic1584,0,47,18.58,27,49,39.6
ic1585,0,47,14.3,23,3,12.8
ic1586,0,47,56.32,22,22,22.4
ic1587,0,48,43.3,-23,33,42.0
ic1588,0,50,57.71,-23,33,28.6
ic1589,0,51,59.36,-34,25,19.4
ic1590,0,52,50.2,56,38,34.9
ic1591,0,52,6.57,-22,40,48.5
ic1592,0,53,27.04,5,46,13.4
ic1593,0,54,39.63,32,31,10.1
ic1594,0,53,45.33,-47,38,50.9
ic1595,0,53,47.05,-45,11,11.9
ic1596,0,54,42.83,21,31,21.5
ic1597,0,53,32.09,-58,6,25.7
ic1598,0,54,41.77,5,46,25.7
ic1599,0,54,32.81,-23,29,41.7
ic1600,0,55,4.24,-23,31,29.6
ic1601,0,55,34.84,-24,9,12.2
ic1602,0,55,51.89,-9,59,8.4
ic1603,0,56,59.68,-45,24,46.6
ic1604,0,57,58.95,-16,13,48.2
ic1605,0,57,37.64,-48,54,9.6
ic1606,0,58,22.17,-12,10,42.6
ic1607,0,58,48.86,0,35,14.1
ic1608,0,59,24.37,-34,19,44.2
ic1609,0,59,46.62,-40,20,0.8
ic1610,1,1,42.58,-15,34,4.0
ic1611,0,59,47.9,-72,19,56.4
ic1612,0,59,58.61,-72,22,14.6
ic1613,1,4,47.79,2,7,4.0
ic1614,1,5,6.96,33,11,23.3
ic1615,1,4,7.04,-51,7,59.0
ic1616,1,4,56.18,-27,25,45.7
ic1617,1,4,16.8,-51,1,58.1
ic1618,1,5,55.98,32,24,43.8
ic1619,1,7,22.44,33,4,2.2
ic1620,1,7,14.25,13,57,18.4
ic1621,1,6,22.63,-46,43,31.8
ic1622,1,7,36.67,-17,32,19.1
ic1623,1,7,47.18,-17,30,25.3
ic1623a,1,7,46.7,-17,30,26.0
ic1623b,1,7,47.56,-17,30,25.1
ic1624,1,5,21.84,-72,2,33.1
ic1625,1,7,42.61,-46,54,27.3
ic1626,1,6,13.43,-73,17,46.0
ic1627,1,8,10.84,-46,5,38.6
ic1628,1,8,47.53,-28,34,56.4
ic1629,1,9,18.2,2,34,2.9
ic1630,1,8,16.77,-46,45,14.5
ic1631,1,8,44.87,-46,28,32.9
ic1632,1,10,43.38,17,40,59.7
ic1633,1,9,55.58,-45,55,52.3
ic1634,1,11,3.79,17,39,47.0
ic1635,1,11,3.53,17,39,7.3
ic1636,1,11,34.96,33,21,55.4
ic1637,1,11,1.14,-30,26,18.7
ic1638,1,12,21.81,33,21,52.3
ic1639,1,11,46.55,-0,39,51.7
ic1640,1,11,51.3,-0,37,49.3
ic1641,1,9,39.19,-71,46,8.3
ic1643,1,12,8.63,-0,24,36.7
ic1644,1,9,13.01,-73,11,38.8
ic1645,1,12,27.34,15,45,0.3
ic1646,1,12,43.83,15,42,28.1
ic1647,1,13,14.61,38,53,7.0
ic1648,1,13,42.12,33,13,5.6
ic1649,1,11,50.94,-55,51,26.4
ic1650,1,12,19.09,-50,24,6.2
ic1651,1,13,27.56,2,4,9.0
ic1652,1,14,56.26,31,56,54.6
ic1653,1,15,7.59,33,22,38.4
ic1654,1,15,11.88,30,11,41.4
ic1655,1,11,54.1,-71,19,50.2
ic1656,1,15,37.63,33,4,3.8
ic1657,1,14,7.02,-32,39,3.2
ic1658,1,15,49.6,31,4,48.9
ic1659,1,16,6.02,30,20,56.7
ic1660,1,12,37.67,-71,45,42.3
ic1661,1,16,12.4,33,3,50.8
ic1662,1,12,32.75,-73,27,24.3
ic1663,1,14,7.02,-32,39,3.2
ic1664,1,14,18.51,-69,48,41.5
ic1665,1,17,44.91,34,42,6.0
ic1666,1,19,53.39,32,28,2.4
ic1667,1,18,42.35,-17,3,0.8
ic1668,1,18,53.1,33,10,23.0
ic1669,1,20,6.84,33,11,5.1
ic1670,1,18,50.8,-16,48,10.0
ic1670a,1,18,48.84,-16,48,12.4
ic1670b,1,18,52.85,-16,48,12.4
ic1671,1,19,2.34,-17,3,37.4
ic1672,1,20,38.2,29,41,55.8
ic1673,1,20,46.35,33,2,41.8
ic1674,1,19,18.44,-50,57,48.9
ic1675,1,20,59.9,34,14,55.0
ic1676,1,20,58.59,30,15,34.1
ic1677,1,21,7.09,33,12,58.1
ic1678,1,21,2.53,5,33,37.9
ic1679,1,21,44.6,33,29,37.0
ic1680,1,21,51.2,33,16,57.0
ic1681,1,21,21.32,0,5,25.4
ic1682,1,22,13.3,33,15,37.0
ic1683,1,22,39.0,34,26,13.0
ic1684,1,22,53.2,33,24,49.0
ic1685,1,23,6.6,33,11,22.0
ic1686,1,23,11.5,33,27,38.0
ic1687,1,23,19.1,33,16,31.0
ic1688,1,23,28.1,33,4,59.0
ic1689,1,23,47.86,33,3,19.2
ic1690,1,23,49.54,33,9,22.6
ic1691,1,24,25.8,33,24,25.0
ic1692,1,24,39.56,33,14,8.9
ic1693,1,24,2.4,-1,39,25.3
ic1694,1,24,47.8,1,36,25.8
ic1695,1,25,7.63,8,41,58.2
ic1696,1,24,52.36,-1,37,1.4
ic1697,1,25,2.94,0,26,39.7
ic1698,1,25,22.14,14,50,19.4
ic1699,1,25,22.14,14,50,19.4
ic1700,1,25,24.66,14,51,52.6
ic1701,1,25,50.4,18,11,4.1
ic1702,1,25,56.29,16,36,6.5
ic1703,1,26,25.15,-1,38,19.4
ic1704,1,27,9.53,14,46,34.6
ic1705,1,26,44.84,-3,30,5.3
ic1706,1,27,31.02,14,49,10.4
ic1707,1,28,0.32,37,7,1.4
ic1708,1,24,56.08,-71,11,4.0
ic1709,1,27,57.01,-35,43,3.7
ic1710,1,30,46.64,21,26,25.5
ic1711,1,30,55.26,17,11,18.8
ic1712,1,31,20.75,-6,52,5.0
ic1713,1,32,43.8,35,19,28.1
ic1714,1,32,53.17,-13,1,29.9
ic1715,1,33,34.14,12,35,7.6
ic1716,1,33,26.85,-12,18,28.6
ic1717,1,32,30.33,-67,32,12.6
ic1718,1,38,26.75,33,21,59.5
ic1719,1,37,35.92,-33,55,26.7
ic1720,1,40,21.59,-28,54,45.9
ic1721,1,41,24.44,8,31,31.9
ic1722,1,43,2.71,-34,11,15.8
ic1723,1,43,14.18,8,53,21.7
ic1724,1,43,9.68,-34,14,30.8
ic1725,1,45,11.83,21,46,35.6
ic1726,1,45,19.67,4,37,6.7
ic1727,1,47,29.89,27,20,0.1
ic1728,1,47,44.49,-33,36,5.4
ic1729,1,47,55.26,-26,53,31.7
ic1730,1,49,57.94,22,0,43.6
ic1731,1,50,12.34,27,11,46.2
ic1732,1,50,47.9,35,55,57.9
ic1733,1,50,42.89,33,4,55.3
ic1734,1,49,17.05,-32,44,33.4
ic1735,1,50,51.74,33,5,32.4
ic1736,1,50,53.2,18,18,10.0
ic1737,1,51,42.72,36,15,4.3
ic1738,1,51,7.9,-9,47,31.3
ic1739,1,50,29.6,-34,3,20.1
ic1740,1,48,51.56,-30,5,9.5
ic1741,1,51,56.73,-16,47,16.9
ic1742,1,53,14.23,22,43,17.0
ic1743,1,52,59.68,12,42,30.5
ic1744,1,53,38.84,19,50,25.5
ic1745,1,52,59.09,-16,40,8.4
ic1746,1,54,24.31,4,48,14.0
ic1747,1,57,35.73,63,19,18.4
ic1748,1,56,8.86,17,38,28.6
ic1749,1,56,11.1,6,44,41.8
ic1750,1,56,18.56,4,4,34.6
ic1751,1,56,21.03,5,37,44.2
ic1752,1,57,15.42,28,36,48.6
ic1753,1,57,19.31,28,35,21.3
ic1754,1,56,49.88,4,1,32.2
ic1755,1,57,9.79,14,32,59.6
ic1756,1,57,5.34,-0,28,5.7
ic1757,1,57,11.36,-0,28,26.3
ic1758,1,56,52.49,-16,32,31.4
ic1759,1,57,55.36,-32,59,13.4
ic1760,1,57,24.68,-31,59,18.0
ic1761,1,58,52.29,0,34,5.9
ic1762,1,57,48.64,-33,14,23.3
ic1763,1,59,11.75,-27,48,38.5
ic1764,2,0,23.37,24,34,50.0
ic1765,2,1,6.61,31,52,56.9
ic1766,2,1,40.0,31,49,35.4
ic1767,1,59,59.38,-11,4,44.3
ic1768,2,0,49.87,-25,1,36.1
ic1769,2,0,54.92,-31,55,11.2
ic1770,2,2,14.39,9,58,51.4
ic1771,2,2,15.86,9,58,6.9
ic1772,2,2,42.93,7,44,43.9
ic1773,2,4,2.11,30,49,58.3
ic1774,2,3,59.0,15,19,5.0
ic1775,2,5,17.54,13,30,20.6
ic1776,2,5,15.22,6,6,24.6
ic1777,2,6,8.7,15,12,34.1
ic1778,2,6,19.4,9,13,38.7
ic1779,2,6,25.93,3,42,21.5
ic1780,2,6,51.16,14,43,18.9
ic1781,2,6,52.79,-0,31,5.1
ic1782,2,7,20.05,-25,26,30.8
ic1783,2,10,6.13,-32,56,23.5
ic1784,2,16,12.79,32,38,58.2
ic1785,2,16,21.04,32,39,59.5
ic1786,2,16,5.63,5,8,43.7
ic1787,2,16,10.44,-11,55,36.2
ic1788,2,15,49.96,-31,12,3.6
ic1789,2,17,51.18,32,23,45.7
ic1790,2,17,37.79,12,30,32.3
ic1791,2,17,41.34,12,28,14.2
ic1792,2,19,1.09,34,27,44.6
ic1793,2,21,32.4,32,32,40.2
ic1794,2,21,30.17,15,45,41.9
ic1795,2,26,31.96,62,2,29.9
ic1796,2,22,47.32,-41,22,15.9
ic1797,2,25,27.89,20,23,43.2
ic1798,2,26,15.51,13,25,50.8
ic1799,2,28,45.91,45,58,14.3
ic1800,2,28,31.16,31,24,34.8
ic1801,2,28,12.75,19,35,0.0
ic1802,2,29,13.98,23,4,57.7
ic1803,2,29,49.94,23,6,30.9
ic1804,2,29,54.42,23,5,49.5
ic1805,2,32,41.51,61,27,24.8
ic1806,2,29,34.95,22,56,35.6
ic1807,2,30,31.0,22,56,59.0
ic1808,2,30,31.28,-4,12,55.5
ic1809,2,31,40.35,22,55,1.9
ic1810,2,29,26.83,-43,4,34.8
ic1811,2,30,38.19,-34,15,51.0
ic1812,2,29,31.78,-42,48,40.9
ic1813,2,30,49.49,-34,13,15.2
ic1814,2,31,5.79,-36,2,4.8
ic1815,2,34,20.0,32,25,46.1
ic1816,2,31,51.0,-36,40,19.4
ic1817,2,33,50.2,11,12,12.0
ic1817 ned01,2,33,49.6,11,12,11.9
ic1817 ned02,2,33,50.78,11,12,12.6
ic1818,2,34,7.14,-11,2,26.7
ic1819,2,35,41.83,4,3,6.5
ic1820,2,35,52.67,6,2,26.2
ic1821,2,36,26.13,13,46,46.4
ic1821 ned01,2,36,25.41,13,46,48.6
ic1821 ned02,2,36,26.7,13,46,44.1
ic1822,2,35,42.35,-8,33,46.1
ic1823,2,38,36.98,32,4,10.9
ic1824,2,42,35.06,61,35,39.7
ic1825,2,38,55.63,9,5,50.5
ic1826,2,39,3.55,-27,26,35.3
ic1827,2,39,46.46,1,33,29.8
ic1828,2,40,28.99,19,17,49.6
ic1829,2,40,32.79,14,17,52.6
ic1830,2,39,3.55,-27,26,35.3
ic1831,2,43,56.4,62,24,41.9
ic1832,2,41,57.66,19,1,48.3
ic1833,2,41,38.7,-28,10,16.6
ic1834,2,42,48.09,3,5,3.0
ic1835,2,43,49.15,14,53,22.5
ic1836,2,43,23.46,3,6,19.4
ic1837,2,43,31.31,0,18,24.5
ic1838,2,44,42.99,19,27,18.4
ic1839,2,44,42.91,15,14,24.3
ic1840,2,43,41.98,-15,42,20.1
ic1841,2,45,36.23,18,55,44.1
ic1842,2,45,23.42,11,27,29.2
ic1843,2,45,24.62,2,52,49.9
ic1844,2,45,49.4,3,13,49.1
ic1845,2,43,56.9,-27,58,8.1
ic1846,2,47,43.58,13,15,19.2
ic1847,2,47,53.67,14,30,18.4
ic1848,2,51,10.59,60,24,8.9
ic1849,2,47,44.63,9,21,24.5
ic1850,2,48,39.35,13,15,34.3
ic1851,2,51,45.92,58,18,51.5
ic1852,2,49,0.37,13,13,25.5
ic1853,2,48,4.27,-13,59,35.2
ic1854,2,49,20.72,19,18,14.1
ic1855,2,49,4.31,13,26,34.4
ic1856,2,48,50.8,-0,46,2.6
ic1857,2,49,38.92,14,37,11.3
ic1858,2,49,8.41,-31,17,22.5
ic1859,2,49,3.92,-31,10,21.0
ic1860,2,49,33.71,-31,11,20.8
ic1861,2,53,6.98,25,29,25.4
ic1862,2,51,58.8,-33,20,24.6
ic1863,2,54,50.74,8,47,3.8
ic1864,2,53,39.31,-34,11,51.5
ic1865,2,55,20.18,8,49,41.4
ic1866,2,54,52.99,-15,39,9.2
ic1867,2,55,52.23,9,18,42.6
ic1868,2,56,5.85,9,22,43.8
ic1869,2,58,11.69,5,50,11.7
ic1870,2,57,53.53,-2,20,49.5
ic1871,2,57,21.79,60,40,20.5
ic1872,3,4,34.61,42,48,38.4
ic1873,3,3,52.88,9,36,47.7
ic1874,3,6,21.98,36,0,52.3
ic1875,3,3,56.64,-39,26,25.5
ic1876,3,4,32.29,-27,27,37.8
ic1877,3,3,9.58,-50,30,42.9
ic1878,3,3,40.2,-52,6,28.9
ic1879,3,3,52.45,-52,7,3.9
ic1880,3,6,28.62,-9,43,53.3
ic1881,3,9,17.31,38,38,58.0
ic1882,3,7,49.3,3,8,52.4
ic1883,3,9,42.23,40,53,35.1
ic1884,3,9,42.74,40,58,27.2
ic1885,3,6,40.43,-32,51,49.1
ic1886,3,8,3.24,-4,23,59.4
ic1887,3,10,12.92,40,45,56.4
ic1888,3,10,56.16,41,8,13.6
ic1889,3,11,3.11,40,37,19.6
ic1890,3,9,58.43,19,12,29.0
ic1891,3,10,12.02,19,36,23.6
ic1892,3,8,27.23,-23,3,20.8
ic1893,3,10,16.57,19,37,0.7
ic1894,3,10,25.47,19,36,23.8
ic1895,3,9,36.22,-25,15,12.9
ic1896,3,7,52.52,-54,12,52.1
ic1897,3,10,45.93,-10,47,45.8
ic1898,3,10,19.79,-22,24,17.5
ic1899,3,12,13.11,-25,18,17.7
ic1900,3,15,55.23,37,9,14.8
ic1901,3,16,2.61,37,6,44.8
ic1902,3,16,12.42,37,10,38.8
ic1903,3,13,10.35,-50,34,11.4
ic1903 ned01,3,13,8.56,-50,33,45.4
ic1903 ned02,3,13,12.55,-50,34,39.9
ic1904,3,15,0.77,-30,42,28.9
ic1905,3,18,48.0,41,21,55.6
ic1906,3,16,5.65,-34,21,38.3
ic1907,3,19,54.15,41,33,48.2
ic1908,3,15,5.3,-54,49,11.9
ic1909,3,17,20.02,-33,41,24.2
ic1910,3,17,57.79,-21,26,5.1
ic1911,3,20,49.18,35,19,18.5
ic1912,3,16,43.43,-50,39,17.6
ic1913,3,19,34.54,-32,27,54.1
ic1914,3,19,25.24,-49,35,59.0
ic1915,3,19,51.95,-50,41,28.3
ic1916,3,20,16.52,-49,2,30.9
ic1917,3,22,12.36,-53,11,6.7
ic1918,3,26,17.89,4,32,27.7
ic1919,3,26,2.24,-32,53,40.4
ic1920,3,24,24.4,-52,42,48.9
ic1921,3,24,42.11,-50,41,52.8
ic1922,3,24,43.03,-50,44,25.9
ic1923,3,24,52.64,-50,33,21.0
ic1923 ned01,3,24,52.91,-50,33,20.0
ic1923 ned02,3,24,51.77,-50,33,20.5
ic1924,3,25,7.67,-51,42,12.4
ic1925,3,25,15.69,-51,15,24.8
ic1926,3,25,19.03,-51,42,3.8
ic1927,3,25,19.69,-51,43,10.0
ic1928,3,27,29.18,-21,33,36.6
ic1929,3,25,25.85,-51,16,1.9
ic1930,3,28,46.26,4,23,0.8
ic1931,3,28,57.72,1,45,2.6
ic1932,3,25,54.03,-51,20,35.4
ic1933,3,25,39.89,-52,47,7.8
ic1934,3,31,14.02,42,47,32.2
ic1935,3,26,13.3,-50,0,37.6
ic1936,3,26,28.04,-51,19,23.5
ic1937,3,26,47.64,-48,42,9.2
ic1938,3,27,10.44,-53,0,35.6
ic1939,3,27,44.57,-51,4,15.3
ic1940,3,27,42.34,-52,8,22.0
ic1941,3,32,14.94,24,23,1.4
ic1942,3,27,53.3,-52,40,37.0
ic1942 ned01,3,27,52.75,-52,40,38.9
ic1942 ned02,3,27,53.91,-52,40,32.9
ic1943,3,38,44.87,-44,6,2.2
ic1944,3,29,40.0,-47,59,46.2
ic1945,3,29,16.56,-52,37,37.8
ic1946,3,29,22.19,-52,37,9.6
ic1947,3,30,32.82,-50,20,18.7
ic1948,3,30,50.05,-47,57,53.5
ic1949,3,30,52.82,-47,58,45.3
ic1950,3,31,4.52,-50,26,0.3
ic1951,3,30,56.33,-53,7,34.3
ic1952,3,33,26.67,-23,42,46.0
ic1953,3,33,41.87,-21,28,43.1
ic1954,3,31,31.39,-51,54,17.4
ic1955,3,31,24.68,-57,14,30.7
ic1956,3,35,33.17,5,4,1.2
ic1957,3,32,13.48,-52,27,23.9
ic1958,3,32,46.41,-51,26,30.1
ic1959,3,33,12.59,-50,24,51.3
ic1960,3,32,32.97,-57,12,23.8
ic1961,3,33,33.35,-48,57,2.3
ic1962,3,35,37.49,-21,17,38.6
ic1963,3,35,31.04,-34,26,49.4
ic1964,3,33,30.08,-53,10,23.3
ic1965,3,33,11.04,-56,33,14.7
ic1966,3,34,3.39,-51,19,20.1
ic1967,3,37,47.72,3,16,15.7
ic1968,3,34,37.79,-50,39,4.6
ic1969,3,36,13.86,-45,10,46.6
ic1970,3,36,31.52,-43,57,24.6
ic1971,3,35,57.39,-52,39,4.5
ic1972,3,36,21.32,-51,58,5.3
ic1973,3,36,21.02,-51,59,39.0
ic1974,3,36,42.24,-49,33,1.0
ic1975,3,39,3.55,-15,30,0.5
ic1976,3,37,8.76,-47,26,16.5
ic1977,3,40,45.12,17,44,28.2
ic1978,3,37,5.59,-50,9,3.0
ic1979,3,36,46.27,-57,56,40.4
ic1980,3,36,58.99,-57,58,25.9
ic1981,3,40,29.37,-26,51,44.1
ic1982,3,37,42.47,-57,46,34.6
ic1983,3,40,56.86,-22,33,52.1
ic1984,3,39,50.23,-47,4,33.0
ic1985,3,44,34.19,32,9,46.2
ic1986,3,40,35.15,-45,21,20.9
ic1987,3,40,11.27,-55,3,17.3
ic1987 ned01,3,40,9.69,-55,3,17.6
ic1987 ned02,3,40,11.54,-55,3,32.7
ic1987 ned03,3,40,12.04,-55,3,12.4
ic1987 ned04,3,40,12.21,-55,3,22.6
ic1988,3,42,45.61,-39,53,13.6
ic1989,3,41,54.67,-50,57,28.1
ic1990,3,47,13.83,24,20,2.0
ic1991,3,44,46.79,-51,31,24.3
ic1992,3,45,8.04,-51,0,16.9
ic1993,3,47,4.81,-33,42,35.5
ic1994,3,45,55.05,-51,38,36.0
ic1995,3,50,18.54,25,34,50.8
ic1996,3,45,7.69,-57,19,29.3
ic1997,3,44,51.9,-59,8,15.6
ic1998,3,51,31.32,1,11,23.3
ic1999,3,47,42.84,-56,57,7.5
ic2000,3,49,7.74,-48,51,29.5
ic2001,3,50,51.72,-48,35,58.7
ic2002,3,54,30.35,10,42,25.2
ic2003,3,56,22.03,33,52,29.5
ic2004,3,51,45.73,-49,25,10.6
ic2005,3,57,39.54,36,47,14.9
ic2006,3,54,28.45,-35,58,1.7
ic2007,3,55,22.76,-28,9,30.0
ic2008,3,55,22.76,-28,9,30.0
ic2009,3,53,34.85,-48,59,22.1
ic2010,3,51,58.03,-59,55,45.7
ic2011,3,52,27.15,-57,28,6.3
ic2012,3,52,55.32,-58,39,3.6
ic2012 ned01,3,52,55.26,-58,38,58.4
ic2013,3,56,44.06,-17,6,34.2
ic2014,3,55,21.68,-56,44,46.7
ic2015,3,58,11.42,-40,23,20.9
ic2016,4,1,59.87,20,14,25.6
ic2017,3,56,39.37,-59,23,41.1
ic2018,3,57,54.53,-52,46,52.0
ic2019,4,1,53.65,5,38,22.0
ic2020,3,58,53.14,-54,3,27.4
ic2021,3,59,23.93,-52,39,24.2
ic2022,3,58,40.01,-59,2,37.2
ic2023,3,59,40.63,-52,40,52.1
ic2024,4,0,4.14,-53,22,15.6
ic2025,4,0,23.18,-53,3,56.2
ic2026,4,3,55.2,-11,10,44.5
ic2027,4,6,39.59,37,6,56.7
ic2028,4,1,18.23,-52,42,26.8
ic2029,4,1,17.95,-52,48,2.8
ic2030,4,4,56.29,-19,13,53.3
ic2031,4,6,14.72,-5,39,6.8
ic2032,4,7,3.04,-55,19,25.8
ic2033,4,7,14.42,-53,40,51.3
ic2034,4,6,36.83,-57,57,41.0
ic2035,4,9,1.87,-45,31,3.1
ic2036,4,9,55.1,-39,41,19.3
ic2037,4,8,19.0,-58,45,4.2
ic2038,4,8,53.75,-55,59,22.4
ic2039,4,9,2.37,-56,0,42.1
ic2040,4,12,59.77,-32,33,11.8
ic2041,4,12,34.9,-32,49,2.5
ic2042,4,11,43.26,-47,16,12.3
ic2043,4,11,9.45,-53,41,11.9
ic2044,4,11,13.97,-54,31,57.2
ic2045,4,14,36.01,-13,10,29.7
ic2046,4,11,24.54,-54,40,23.5
